path,classification,owner,old_lifecycle,reason,imported_by,archive_destination,git_blob_sha,bytes,sha256,replacement_or_current_authority,removal_safety
validation/caold_revision_semantic_contrast_validation.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/caold_revision_semantic_contrast_validation.json,21494a4314de568fd407172f9c24498bf06c38f8,2484,9C5C2AFE99F6A600DDF70FA57F00C353FA3D8CD7E8F906272EDCB17DBBA1D145,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/caold_runtime_integrity_atomic_growth_20260721.jsonl,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/caold_runtime_integrity_atomic_growth_20260721.jsonl,6f3f256c5cbc70207addb3503444081150265afd,8681,C6BE9FB655DF6B70E9FF35FFE11FA5C457CA774843394E64964A08EF514D088D,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/caold_runtime_integrity_atomic_growth_summary_20260721.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/caold_runtime_integrity_atomic_growth_summary_20260721.json,b26bdce472ac204dfc41d444e85cbdd6155e460c,1127,2837E293DEBC1C24F963510309E2BD381CF0F911EB166CA96DE39F7DC3639E54,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/caold_safe_writable_field_validation.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/caold_safe_writable_field_validation.json,1314578fc50d725b4d81f89665e81dfd829454ce,831,CF2EC39289450C3DDE7BE1445403D6CAAEDF3E85C3E3F3C486103B1D11B23A2A,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/caold_semantic_revision_dense_live_20260716.jsonl,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/caold_semantic_revision_dense_live_20260716.jsonl,24d73ab22a9f9aa5487faaa7285440e385110268,374849,56EDA45669A85BC8A36EA8679C26920BC9E8D963346997BEEF6942901B570A21,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/caold_semantic_revision_dense_live_summary_20260716.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/caold_semantic_revision_dense_live_summary_20260716.json,149f7caf756415e542a06e41e9223006d920a866,6785,0AC9930398DABA54B70F692694B0CC7FD5479EE4A8A9FFA27B3F315325C6B232,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/caold_surface_legal_action_validation.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/caold_surface_legal_action_validation.json,49957dbab57ca73f8255ed6040530d62b9769c1f,1171,ED288ACE4BE02133F3907804874E8C3F72E01D14277CD822FC398B8F7105A148,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/caold_traversal_correction_validation.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/caold_traversal_correction_validation.json,fdcc8d4eebf5c2d7e2a524c02d7d9a4c25b7e358,463,A205BFFD5F067CE6C8124C4DA10C39130FDD251F26324C9BFEDA73B261D5B22C,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/ci1/run_ci1_baseline.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/ci1/run_ci1_baseline.py,d09644af15e78f6fec8cb751edb0129e2e54523a,13212,DE857ED4485C43B19245346A8A1BAF080768DA6E19BAD0CAA5C135C20AF2B902,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/cx1/run_cx1_synthetic_validation.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/cx1/run_cx1_synthetic_validation.py,da93c984a5d23b445ad14651ddf82ee8eea9dc69,14378,127C7908B0A59902B171EC8C77FF59C348D4ADD81C5A2746A8ECB8F2D28DA128,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/cx2/CX2_EXTERNAL_CORTEX_INTEGRATION_CONFORMANCE_REPORT.md,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/cx2/CX2_EXTERNAL_CORTEX_INTEGRATION_CONFORMANCE_REPORT.md,2dda20046c9484ae01bab2366f9dd2210cb15b2d,3100,1942C2A5613FC58EFF594CF2276B11A9BD273B7093478C7D91367E1457BE18EF,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/cx2/run_cx2_conformance.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/cx2/run_cx2_conformance.py,cd5c4684347ac613d0659cca80772e9801f7fd15,4738,871132B4B0B75CC623510535FA358ED30732AAB333F43B10F7ACCD6F51F95B4B,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/df1/DF1_BASELINE_REPORT.md,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/df1/DF1_BASELINE_REPORT.md,8e8870ce6f0536b9ff9b907c59aaee37c1c1ca50,2814,DB576DD39E7413D82769F197B02FB86D597B4C7602BA9E9375B7644C727FBF46,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/df1/fixtures.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/df1/fixtures.py,e4e337377236d1e05ba989b3dc0de0cccf7afd73,859,D5F2C1DD2E1D182DE6635902915D6F0992DE2C0B89F2E1B41FEB001072BFCD3F,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/df1/run_df1_baseline.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/df1/run_df1_baseline.py,b494ae96bba05e36264a63baec37ec16fd9e06c1,5601,10400E4EF1E73A97CA8B74E4B2D8370E6AE229D32858C65385BECF5A53427A0C,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/dg5/DG5_VALIDATION_REPORT.md,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/dg5/DG5_VALIDATION_REPORT.md,71229878d0d9f15379a513f06c248b70257ef0d0,2243,589DC19396ADDCE5085400905B65CC8BD40D3845CB9A113E0A3ED0D9F60AD971,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/dg5/run_dg5_validation.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/dg5/run_dg5_validation.py,47d80cc200e85f7c60c5b635a7f3da903eb2a0a5,4967,1647EB8410D9A4DE5C86039A6C7B6FF73D9D64B9C99BA15D9CDC6258CD04D2FC,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/dg6/DG6_ISOLATED_SNAPSHOT_COMPACTION_ADAPTER_REPORT.md,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/dg6/DG6_ISOLATED_SNAPSHOT_COMPACTION_ADAPTER_REPORT.md,bd3913218b8af8e6b75e4086990e55ac3c439ba0,2053,E46C3002E8746920FCA2AF14F0547B628FB73C908DE09A9B749E01F6E9148295,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/dg6/run_dg6_validation.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",reference/python/tests/test_dg6_snapshot_compaction_report_regeneration.py,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/dg6/run_dg6_validation.py,31c0c9b279551f334ce0adac3c250ee33ec73b2f,4755,0212214F0862458DDB9FD02BB87780FA685EBA685FC6D6989D8621F64760C467,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/dg7/DG7_REFERENCE_RUNTIME_POSITIVE_VERIFICATION_REPORT.md,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/dg7/DG7_REFERENCE_RUNTIME_POSITIVE_VERIFICATION_REPORT.md,bb38adea0426863e34212b0163cd9477ed10830d,1456,C8C40FACE4AC200033A24E44DDCABC8189FF74F524ACBA152E8D48C6D8C86E77,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/dg7/run_dg7_validation.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/dg7/run_dg7_validation.py,cd7ac5157ab7d3355f4eedd28fcf0571cb5727fe,3228,69331138695F72BAB26AEE540C3587B8BD53E21B8C1CECFFDF7CD1709C47F8E5,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/dx2/run_dx2_multi_admission_assembly_recall.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",reference/python/tests/test_dx2_multi_admission_assembly_recall_report_regeneration.py,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/dx2/run_dx2_multi_admission_assembly_recall.py,cd5486fa56497cd0e7b7aea9d8865b9be5dee03d,5229,8C1EAC21461C7CB59B6B53F4AF07FB937542E5234592551AAD3D0FBBD54CB331,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/000.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/000.json,2ce9a757770ce1dce9541c048f92cd323b6f10c9,1419,89A106F4A5BCF0EC3915CB4F78076F1D1A8FA570E748D68A0DD4D1093EA1B6F3,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/001.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/001.json,22b4b9739c0c61eae8a232e2010c16160fe4163f,1418,EA103F0F0F4F3B03D25D6A7D71538FC99D68860CA4B980B0AD2E0EA7CC68F000,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/002.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/002.json,c1049ff6fbd36b919061212ae18bd3bf10490d33,1760,F9D4B140960669FFD198715D61FF7F58729ED126E3AF00055E288FA409A3EDBD,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/003.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/003.json,147aa7a1aab70fb912934bd372022cb54a31047b,1421,206FDE2E09C25B7637F51D53D954BC04E3D5A8724E66AA4F33FFAD1768D1262D,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/004.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/004.json,0301147ef33785cd5f83942459f7d79777a6597d,1479,AA733E4AA89B616E5BE2EF4CA1F26B4F65C9C1FB4E15D34E8B2B255B2726D14D,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/005.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/005.json,90631bdc8b99a070261d25eb8931c72b4b109ae2,1544,065B15FE04EE2D0A7DE4FEA19F1B32B5C7878E9A366FB22964C573419A0199A1,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/006.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/006.json,9e58f1f36f9d973143415381ac332786f4190733,1499,2C36DC20F54C142B1177545AEE7B0872AD1AB1C422DCC140A39DC81EE978E06E,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/007.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/007.json,60ab2b64f2ad97ea01da69761bf21ba8da8ed2d4,1448,6C4366E80B2430DABD360EDE2C5CFF9BE9C78BB824E692DAECE16CD59611100D,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/008.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/008.json,4b55ebf0cb1f9eceb9d69c1a0720b0e3b9065ce2,1380,2F564AD153F952718ED3321E63B0C9A9222B722E1426A36B90632416DE8BA4A3,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/009.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/009.json,37669f6ea635a22da008c12d5619a2ce1d5bde12,380,75B394C4AD716A741E4BF377B245A64646DCB3ECC5609808D49718AD9D373DAB,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/010.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/010.json,28c5b39750574731fd7e9b46d1e8496a9b137f87,469,F75F789C1D491554D6E3BB491311CFAE4A32332CD2BF0F19A5367627F80AA4CA,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/011.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/011.json,cd1eca577279fdfa03105a6fc6c89d4ad3b38323,294,62F9E895984FD02E3A79E13265278AC02DF14943DF5ABD4A2F0BBCD0FE24EC25,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/012.json,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::validation/frozen/caold_runtime_integrity_atomic_growth_20260721/capture_state/012.json,5768ad95698c18f62b37e8d0ad2ecc8079dc8c05,469,188F80801163B6F3C45CE9DA89D894E2AB0F843ECD6A8E0F3CBBAAFBAF5525BB,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
